"BSH_Enzyme","Inhibitor","Bile_Acid","Run","Replicate","log2_concentration","fitted_value","fitted_se","enzyme_baseline","enzyme_inhibitor_interaction","enzyme_bileacid_interaction","inhibitor_potency","ci_lwr","ci_upr","inhibitor_baseline"
"T2","II","TLCA","Run 3","2",-1.09922437890284,-0.132098706342474,0.752355782985039,4.12068971759066,0,3.90700179761336,4.12068971759066,-1.59174020753811,1.35749446176324,-12.2062218917298
"T2","II","TLCA","Run 3","3",0.822441096638062,-0.0449125646009273,0.773354663547208,4.12068971759066,0,3.90700179761336,4.12068971759066,-1.54178653734111,1.48976374376395,-12.2062218917298
"T2","II","TUDCA","Run 3","1",-0.197718388683277,0.155865237767149,0.753511569651146,4.12068971759066,0,2.24672374182869,4.12068971759066,-1.30819164272946,1.64557371030303,-12.2062218917298
"T2","II","TUDCA","Run 3","2",0.447401067863041,0.0884949095514333,0.767027316613878,4.12068971759066,0,2.24672374182869,4.12068971759066,-1.38937736289501,1.61736971823139,-12.2062218917298
"T2","II","TUDCA","Run 3","3",0.189303777151414,0.17568105129298,0.755489580307466,4.12068971759066,0,2.24672374182869,4.12068971759066,-1.25969799544656,1.70182115935871,-12.2062218917298
"T2","III","GCA","Run 3","1",0.935661631571865,-1.72179698794745,0.755875796356883,4.12068971759066,0,-0.509704506833113,4.12068971759066,-3.17047805071917,-0.207444929000194,-12.0316937749585
"T2","III","GCA","Run 3","2",-2.27891755171228,-1.78916731616316,0.773702419695634,4.12068971759066,0,-0.509704506833113,4.12068971759066,-3.27463844223159,-0.241724957024707,-12.0316937749585
"T2","III","GCA","Run 3","3",-0.290104979833468,-1.70198117442162,0.768752789218862,4.12068971759066,0,-0.509704506833113,4.12068971759066,-3.16029142112548,-0.146780487387543,-12.0316937749585
"T2","III","GCDCA","Run 3","1",0.568317860715309,-0.387826822762932,0.768918639428566,4.12068971759066,0,2.51884696974117,4.12068971759066,-1.9203692224757,1.09379184408428,-12.0316937749585
"T2","III","GCDCA","Run 3","2",-2.87477170292132,-0.455197150978648,0.773575579130893,4.12068971759066,0,2.51884696974117,4.12068971759066,-1.95738462041196,1.07503164978114,-12.0316937749585
"T2","III","GCDCA","Run 3","3",0.271317010778916,-0.368011009237102,0.749358303133514,4.12068971759066,0,2.51884696974117,4.12068971759066,-1.81902171478153,1.11846283350184,-12.0316937749585
"T2","III","GDCA","Run 3","1",-0.201416967093989,-0.538261486693137,0.75521383836743,4.12068971759066,0,1.46867281444761,4.12068971759066,-2.03362705501412,0.926811191386202,-12.0316937749585
"T2","III","GDCA","Run 3","2",-2.02610689096485,-0.605631814908853,0.782306970474437,4.12068971759066,0,1.46867281444761,4.12068971759066,-2.19257357570141,0.874069748558383,-12.0316937749585
"T2","III","GDCA","Run 3","3",-0.681583811009592,-0.518445673167307,0.776687595739021,4.12068971759066,0,1.46867281444761,4.12068971759066,-2.06947751300312,0.975137862293846,-12.0316937749585
"T2","III","GLCA","Run 3","1",-1.12589871947931,1.48260451410919,0.760522165528602,4.12068971759066,0,6.48368933935052,4.12068971759066,-0.0169048742684533,2.96434201460366,-12.0316937749585
"T2","III","GLCA","Run 3","2",-4.93418606426359,1.41523418589347,0.764809946648746,4.12068971759066,0,6.48368933935052,4.12068971759066,-0.0829539551367834,2.9151010357263,-12.0316937749585
"T2","III","GLCA","Run 3","3",0.319574869319309,1.50242032763502,0.761111106946879,4.12068971759066,0,6.48368933935052,4.12068971759066,0.00649868350772031,2.99005422273948,-12.0316937749585
"T2","III","GUDCA","Run 3","1",-0.0118647105728162,-2.26244418571304,0.757784292715791,4.12068971759066,0,-1.1922514399012,4.12068971759066,-3.70531377915069,-0.734799351704791,-12.0316937749585
"T2","III","GUDCA","Run 3","2",-3.72316413692441,-2.32981451392876,0.757307486294908,4.12068971759066,0,-1.1922514399012,4.12068971759066,-3.76839101502867,-0.79974566875263,-12.0316937749585
"T2","III","GUDCA","Run 3","3",0.409929168636755,-2.24262837218721,0.747089914442657,4.12068971759066,0,-1.1922514399012,4.12068971759066,-3.65804450212269,-0.729452037507478,-12.0316937749585
"T2","III","TCA","Run 3","1",-1.23993312086401,-1.12474772887165,0.776529782907634,4.12068971759066,0,1.17233979046081,4.12068971759066,-2.66774565268163,0.376251096316297,-12.0316937749585
"T2","III","TCA","Run 3","2",0.0415468312214867,-1.19211805708737,0.795384005902183,4.12068971759066,0,1.17233979046081,4.12068971759066,-2.7877579252492,0.330147377887361,-12.0316937749585
"T2","III","TCA","Run 3","3",-0.726313331975533,-1.10493191534582,0.793370428520194,4.12068971759066,0,1.17233979046081,4.12068971759066,-2.72253990256288,0.387472177236281,-12.0316937749585
"T2","III","TCDCA","Run 3","1",-0.617472868316004,-0.39296271545299,0.7632451960496,4.12068971759066,0,1.71458442888586,4.12068971759066,-1.8555648120648,1.13635635644963,-12.0316937749585
"T2","III","TCDCA","Run 3","2",-1.35515168356486,-0.460333043668706,0.772785463499211,4.12068971759066,0,1.71458442888586,4.12068971759066,-1.97864680667275,1.05067221024416,-12.0316937749585
"T2","III","TCDCA","Run 3","3",-0.81069963933135,-0.373146901927159,0.770731028002852,4.12068971759066,0,1.71458442888586,4.12068971759066,-1.87011622406674,1.15114940570444,-12.0316937749585
"T2","III","TDCA","Run 3","1",-0.440957002536907,-0.765068223615279,0.763332446535986,4.12068971759066,0,1.08762367212984,4.12068971759066,-2.24910045978659,0.74316273063448,-12.0316937749585
"T2","III","TDCA","Run 3","2",5.77230395890222,-0.832438551830995,0.75406243511586,4.12068971759066,0,1.08762367212984,4.12068971759066,-2.31348104380471,0.642443701849462,-12.0316937749585
"T2","III","TDCA","Run 3","3",-0.951555615043442,-0.745252410089448,0.759819457659541,4.12068971759066,0,1.08762367212984,4.12068971759066,-2.2240601243547,0.754432149670703,-12.0316937749585
"T2","III","TLCA","Run 3","1",0.862496476250065,-0.0977747028589695,0.796254300634119,4.12068971759066,0,3.90700179761336,4.12068971759066,-1.6752028116939,1.44611404679185,-12.0316937749585
"T2","III","TLCA","Run 3","2",-0.992753902191113,-0.165145031074685,0.772601552797346,4.12068971759066,0,3.90700179761336,4.12068971759066,-1.68382021625514,1.34477787071045,-12.0316937749585
"T2","III","TLCA","Run 3","3",-0.0878979777461397,-0.0779588893331386,0.791807893805071,4.12068971759066,0,3.90700179761336,4.12068971759066,-1.62115843877282,1.48272850494306,-12.0316937749585
"T2","III","TUDCA","Run 3","1",-0.330520128010026,0.122818913034938,0.76185226206672,4.12068971759066,0,2.24672374182869,4.12068971759066,-1.34431908216742,1.64214178513413,-12.0316937749585
"T2","III","TUDCA","Run 3","2",-0.837783438383147,0.055448584819222,0.772480111461111,4.12068971759066,0,2.24672374182869,4.12068971759066,-1.45428109921933,1.57384093770822,-12.0316937749585
"T2","III","TUDCA","Run 3","3",-0.891678510540015,0.142634726560768,0.759710049645633,4.12068971759066,0,2.24672374182869,4.12068971759066,-1.35030562995065,1.62775776466023,-12.0316937749585
"T2","IV","GCA","Run 2","1",-0.291540833522788,1.19023171971023,0.726949081042304,4.12068971759066,0,-0.509704506833113,4.12068971759066,-0.1981853643906,2.65145503329523,-7.07118909371646
"T2","IV","GCA","Run 2","2",0.465342581126909,1.12348695064156,0.730905354555408,4.12068971759066,0,-0.509704506833113,4.12068971759066,-0.281340591504151,2.58380839835305,-7.07118909371646
"T2","IV","GCA","Run 2","3",0.960829402719322,1.2474187426989,0.73695376801359,4.12068971759066,0,-0.509704506833113,4.12068971759066,-0.144298480053239,2.74456029056003,-7.07118909371646
"T2","IV","GCDCA","Run 2","1",1.16992500144231,2.52420188489475,0.726123001929263,4.12068971759066,0,2.51884696974117,4.12068971759066,1.1099243623644,3.95632652992711,-7.07118909371646
"T2","IV","GCDCA","Run 2","2",1.03952836418664,2.45745711582608,0.72991841982015,4.12068971759066,0,2.51884696974117,4.12068971759066,1.03996543651249,3.90124564220748,-7.07118909371646
"T2","IV","GCDCA","Run 2","3",0.115477217419936,2.58138890788342,0.71795260559062,4.12068971759066,0,2.51884696974117,4.12068971759066,1.1686912611598,3.98306547507504,-7.07118909371646
"T2","IV","GDCA","Run 2","1",1.57115670119613,2.37376722096454,0.757210662103097,4.12068971759066,0,1.46867281444761,4.12068971759066,0.858155371605561,3.8264211670497,-7.07118909371646
"T2","IV","GDCA","Run 2","2",0.711494906650088,2.30702245189587,0.75357349725307,4.12068971759066,0,1.46867281444761,4.12068971759066,0.809561612890474,3.76356972212251,-7.07118909371646
"T2","IV","GDCA","Run 2","3",-0.459431618637297,2.43095424395322,0.756122894667032,4.12068971759066,0,1.46867281444761,4.12068971759066,0.928635608594983,3.89263735568975,-7.07118909371646
"T2","IV","GLCA","Run 2","1",2.53343220008107,4.39463322176687,0.757719746956707,4.12068971759066,0,6.48368933935052,4.12068971759066,2.89909435044599,5.86935575851628,-7.07118909371646
"T2","IV","GLCA","Run 2","2",0.0354986812213863,4.3278884526982,0.759659025226485,4.12068971759066,0,6.48368933935052,4.12068971759066,2.79384249987525,5.77170587876307,-7.07118909371646
"T2","IV","GLCA","Run 2","3",24.4983837233351,4.45182024475554,0.779336856573788,4.12068971759066,0,6.48368933935052,4.12068971759066,2.89023479993732,5.94523527770657,-7.07118909371646
"T2","IV","GUDCA","Run 2","1",2.84059125153154,0.649584521944636,0.72114777743676,4.12068971759066,0,-1.1922514399012,4.12068971759066,-0.766005217393807,2.06089407015829,-7.07118909371646
"T2","IV","GUDCA","Run 2","2",-1.36462373815268,0.582839752875966,0.744130821247351,4.12068971759066,0,-1.1922514399012,4.12068971759066,-0.897192358293448,2.01980046099617,-7.07118909371646
"T2","IV","GUDCA","Run 2","3",-0.847188253349951,0.706771544933311,0.732235700629892,4.12068971759066,0,-1.1922514399012,4.12068971759066,-0.725631064592759,2.14473288187642,-7.07118909371646
"T2","IV","TCA","Run 2","1",0.756804341258441,1.78728097878602,0.756943378510675,4.12068971759066,0,1.17233979046081,4.12068971759066,0.329237054279206,3.29645509804105,-7.07118909371646
"T2","IV","TCA","Run 2","2",2.92992156426386,1.72053620971735,0.759299781101297,4.12068971759066,0,1.17233979046081,4.12068971759066,0.242801001190075,3.21925614310716,-7.07118909371646
"T2","IV","TCA","Run 2","3",2.41475874456039,1.8444680017747,0.74848332430612,4.12068971759066,0,1.17233979046081,4.12068971759066,0.363361468243387,3.29741609952338,-7.07118909371646
"T2","IV","TCDCA","Run 2","1",2.45896257662583,2.51906599220469,0.754842115141574,4.12068971759066,0,1.71458442888586,4.12068971759066,1.07280972628997,4.03179081764494,-7.07118909371646
"T2","IV","TCDCA","Run 2","2",2.53738780206193,2.45232122313602,0.753590746827256,4.12068971759066,0,1.71458442888586,4.12068971759066,0.992803763367867,3.94687949093071,-7.07118909371646
"T2","IV","TCDCA","Run 2","3",3.34194390026364,2.57625301519336,0.739906123551391,4.12068971759066,0,1.71458442888586,4.12068971759066,1.14674179629612,4.04717380061757,-7.07118909371646
"T2","IV","TDCA","Run 2","1",0.113956189297086,2.1469604840424,0.76134115515624,4.12068971759066,0,1.08762367212984,4.12068971759066,0.660292417269852,3.64474974548231,-7.07118909371646
"T2","IV","TDCA","Run 2","2",0.47598026350415,2.08021571497373,0.75769092097571,4.12068971759066,0,1.08762367212984,4.12068971759066,0.635096844474254,3.60524525469904,-7.07118909371646
"T2","IV","TDCA","Run 2","3",1.19044416974912,2.20414750703107,0.74879291810086,4.12068971759066,0,1.08762367212984,4.12068971759066,0.764783557186764,3.70005179614213,-7.07118909371646
"T2","IV","TLCA","Run 2","1",0.926683322357079,2.81425400479871,0.773198705909928,4.12068971759066,0,3.90700179761336,4.12068971759066,1.32233511398133,4.35327404114825,-7.07118909371646
"T2","IV","TLCA","Run 2","2",0.889977212672172,2.74750923573004,0.773894535125164,4.12068971759066,0,3.90700179761336,4.12068971759066,1.25131018921873,4.28497676690938,-7.07118909371646
"T2","IV","TLCA","Run 2","3",2.66801824044871,2.87144102778738,0.771276084942703,4.12068971759066,0,3.90700179761336,4.12068971759066,1.36972923645706,4.39313148943245,-7.07118909371646
"T2","IV","TUDCA","Run 2","1",5.45930446412982,3.03484762069262,0.74977480645841,4.12068971759066,0,2.24672374182869,4.12068971759066,1.58271943667604,4.52183667799301,-7.07118909371646
"T2","IV","TUDCA","Run 2","2",5.85464481889874,2.96810285162395,0.749256553602682,4.12068971759066,0,2.24672374182869,4.12068971759066,1.4993101376688,4.43639582779131,-7.07118909371646
"T2","IV","TUDCA","Run 2","3",4.93391259595094,3.09203464368129,0.741888739003765,4.12068971759066,0,2.24672374182869,4.12068971759066,1.63276131309468,4.54096516998943,-7.07118909371646
"T2","IX","GCA","Run 2","1",-0.832400051503931,0.952181855760144,0.7520779871578,4.12068971759066,0,-0.509704506833113,4.12068971759066,-0.538035802797233,2.41010990686134,-7.30135201123738
"T2","IX","GCA","Run 2","2",0.308838095446919,0.885437086691474,0.732919042460106,4.12068971759066,0,-0.509704506833113,4.12068971759066,-0.550562126655967,2.32248051978765,-7.30135201123738
"T2","IX","GCA","Run 2","3",-0.337034987277571,1.00936887874882,0.729132051275028,4.12068971759066,0,-0.509704506833113,4.12068971759066,-0.418906968220538,2.43929067277757,-7.30135201123738
"T2","IX","GCDCA","Run 2","1",1.8073549220576,2.28615202094466,0.735829299472396,4.12068971759066,0,2.51884696974117,4.12068971759066,0.863575231352652,3.74802608528444,-7.30135201123738
"T2","IX","GCDCA","Run 2","2",1.38466385023532,2.21940725187599,0.731418704178296,4.12068971759066,0,2.51884696974117,4.12068971759066,0.743453599946501,3.61061492032542,-7.30135201123738
"T2","IX","GCDCA","Run 2","3",1.52356195605701,2.34333904393334,0.746546109309848,4.12068971759066,0,2.51884696974117,4.12068971759066,0.863888762941046,3.79034951143565,-7.30135201123738
"T2","IX","GDCA","Run 2","1",1.34645041402143,2.13571735701445,0.752045437916123,4.12068971759066,0,1.46867281444761,4.12068971759066,0.650353267489711,3.59837138412091,-7.30135201123738
"T2","IX","GDCA","Run 2","2",-0.862496476250065,2.06897258794578,0.761380212183426,4.12068971759066,0,1.46867281444761,4.12068971759066,0.576594164433886,3.56120459619291,-7.30135201123738
"T2","IX","GDCA","Run 2","3",0.155278225477911,2.19290438000313,0.755236372534769,4.12068971759066,0,1.46867281444761,4.12068971759066,0.698868668052659,3.65939524838895,-7.30135201123738
"T2","IX","GLCA","Run 2","1",4.16358347456849,4.15658335781678,0.759070268195852,4.12068971759066,0,6.48368933935052,4.12068971759066,2.62967703075583,5.60523248208357,-7.30135201123738
"T2","IX","GLCA","Run 2","2",-1.0363942372604,4.08983858874811,0.775766154378958,4.12068971759066,0,6.48368933935052,4.12068971759066,2.4976432764819,5.53864660164742,-7.30135201123738
"T2","IX","GLCA","Run 2","3",24.1794960827678,4.21377038080546,0.774340391000253,4.12068971759066,0,6.48368933935052,4.12068971759066,2.62928410476411,5.66469843748511,-7.30135201123738
"T2","IX","GUDCA","Run 2","1",-0.182203331220749,0.41153465799455,0.735524372416789,4.12068971759066,0,-1.1922514399012,4.12068971759066,-1.02407670246448,1.85917883740933,-7.30135201123738
"T2","IX","GUDCA","Run 2","2",-1.50609616410556,0.344789888925881,0.748612916525071,4.12068971759066,0,-1.1922514399012,4.12068971759066,-1.13040128087791,1.80416135190037,-7.30135201123738
"T2","IX","GUDCA","Run 2","3",-1.92842810131013,0.468721680983226,0.749658734362567,4.12068971759066,0,-1.1922514399012,4.12068971759066,-1.02750368478268,1.91115855391858,-7.30135201123738
"T2","IX","TCA","Run 2","1",0.396890152568584,1.54923111483594,0.740746727168688,4.12068971759066,0,1.17233979046081,4.12068971759066,0.10415644046853,3.00788361096979,-7.30135201123738
"T2","IX","TCA","Run 2","2",1.69276579025567,1.48248634576727,0.743038346680006,4.12068971759066,0,1.17233979046081,4.12068971759066,0.0439055178638239,2.95661583684945,-7.30135201123738
"T2","IX","TCA","Run 2","3",1.2369716253451,1.60641813782461,0.75636441961574,4.12068971759066,0,1.17233979046081,4.12068971759066,0.133444681856995,3.0983932067507,-7.30135201123738
"T2","IX","TCDCA","Run 2","1",0.0818888659102828,2.2810161282546,0.734677786913437,4.12068971759066,0,1.71458442888586,4.12068971759066,0.860847201909829,3.7407841266105,-7.30135201123738
"T2","IX","TCDCA","Run 2","2",3.08232767452039,2.21427135918593,0.745106043089521,4.12068971759066,0,1.71458442888586,4.12068971759066,0.766071753726314,3.68688744263724,-7.30135201123738
"T2","IX","TCDCA","Run 2","3",5.1008169107138,2.33820315124328,0.746770915642746,4.12068971759066,0,1.71458442888586,4.12068971759066,0.876980457341388,3.80432244666095,-7.30135201123738
"T2","IX","TDCA","Run 2","1",-0.697971462550342,1.90891062009231,0.75904201183808,4.12068971759066,0,1.08762367212984,4.12068971759066,0.400009161541935,3.37545384794721,-7.30135201123738
"T2","IX","TDCA","Run 2","2",0.45654378403974,1.84216585102364,0.771376314801592,4.12068971759066,0,1.08762367212984,4.12068971759066,0.319125142036833,3.34292029605907,-7.30135201123738
"T2","IX","TDCA","Run 2","3",1.68058312426869,1.96609764308099,0.758502942058126,4.12068971759066,0,1.08762367212984,4.12068971759066,0.462977687379356,3.43630922024721,-7.30135201123738
"T2","IX","TLCA","Run 2","1",2.73891386595573,2.57620414084862,0.761177195419881,4.12068971759066,0,3.90700179761336,4.12068971759066,1.04440450758549,4.02821911363142,-7.30135201123738
"T2","IX","TLCA","Run 2","2",2.91827947095626,2.50945937177995,0.76996806182891,4.12068971759066,0,3.90700179761336,4.12068971759066,0.952261434172969,3.9705362365423,-7.30135201123738
"T2","IX","TLCA","Run 2","3",1.01594154386902,2.6333911638373,0.760384993451468,4.12068971759066,0,3.90700179761336,4.12068971759066,1.09966378949032,4.08037296382007,-7.30135201123738
"T2","IX","TUDCA","Run 2","1",3.00209643297858,2.79679775674253,0.751350513649067,4.12068971759066,0,2.24672374182869,4.12068971759066,1.29010665859848,4.23540067210283,-7.30135201123738
"T2","IX","TUDCA","Run 2","2",5.86617015243927,2.73005298767386,0.766335649012399,4.12068971759066,0,2.24672374182869,4.12068971759066,1.1686893350125,4.1727250791411,-7.30135201123738
"T2","IX","TUDCA","Run 2","3",5.31206203686101,2.8539847797312,0.756020885188741,4.12068971759066,0,2.24672374182869,4.12068971759066,1.34777448263275,4.31137635257261,-7.30135201123738
"T2","NI","GCA","Run 2","1",9.76643288416893,7.76075780066515,0.621046929940938,4.12068971759066,0,-0.509704506833113,4.12068971759066,6.55476124443322,8.9892652098017,0
"T2","NI","GCA","Run 2","2",10.848920716034,7.69401303159648,0.631970837868908,4.12068971759066,0,-0.509704506833113,4.12068971759066,6.47348429545585,8.95080997990197,0
"T2","NI","GCA","Run 2","3",11.8671982873951,7.81794482365383,0.634410265500834,4.12068971759066,0,-0.509704506833113,4.12068971759066,6.57443395363353,9.0613221943968,0
"T2","NI","GCA","Run 3","1",12.6258214372106,9.91146367321661,0.621755241065181,4.12068971759066,0,-0.509704506833113,4.12068971759066,8.68064315033205,11.1179236953076,0
"T2","NI","GCA","Run 3","2",9.28581583546523,9.8440933450009,0.631666607942081,4.12068971759066,0,-0.509704506833113,4.12068971759066,8.582871694141,11.059004797274,0
"T2","NI","GCA","Run 3","3",11.4442750118881,9.93127948674244,0.636832542562471,4.12068971759066,0,-0.509704506833113,4.12068971759066,8.68234223640373,11.1787258032486,0
"T2","NI","GCA","Run 4","1",9.61936537580328,7.77572685095068,0.628250238739289,4.12068971759066,0,-0.509704506833113,4.12068971759066,6.53904002767511,9.00178096353312,0
"T2","NI","GCA","Run 4","2",8.62178283271516,7.77143581940049,0.627581343115499,4.12068971759066,0,-0.509704506833113,4.12068971759066,6.5098127240871,8.96993158909986,0
"T2","NI","GCA","Run 4","3",9.33752340640052,7.79158944018096,0.634352432738138,4.12068971759066,0,-0.509704506833113,4.12068971759066,6.53123520974696,9.01789674608046,0
"T2","NI","GCA","Run 5","1",5.54657783414569,5.9476935131032,0.634505797147068,4.12068971759066,0,-0.509704506833113,4.12068971759066,4.73031205249276,7.21757477730926,0
"T2","NI","GCA","Run 5","2",5.99482422532947,5.82736696450128,0.614290354079052,4.12068971759066,0,-0.509704506833113,4.12068971759066,4.60079973878553,7.00881792677542,0
"T2","NI","GCA","Run 5","3",4.50404333390101,5.87767267549057,0.641702887121254,4.12068971759066,0,-0.509704506833113,4.12068971759066,4.60739460467198,7.1228699221873,0
"T2","NI","GCA","Run 6","1",8.94493262871144,7.89440307953549,0.627507331723759,4.12068971759066,0,-0.509704506833113,4.12068971759066,6.67991273770022,9.13974147805735,0
"T2","NI","GCA","Run 6","2",8.42091861384076,7.92274348499767,0.62686135465978,4.12068971759066,0,-0.509704506833113,4.12068971759066,6.72773730525047,9.18503381551681,0
"T2","NI","GCA","Run 6","3",9.26439905129441,7.93180107309223,0.620949319194989,4.12068971759066,0,-0.509704506833113,4.12068971759066,6.72367789532413,9.15779922656848,0
"T2","NI","GCDCA","Run 2","1",14.0480877020963,9.09472796584967,0.610597202464084,4.12068971759066,0,2.51884696974117,4.12068971759066,7.94661340438714,10.3401544380463,0
"T2","NI","GCDCA","Run 2","2",14.1253686232529,9.027983196781,0.62133365648724,4.12068971759066,0,2.51884696974117,4.12068971759066,7.87428152791089,10.3099094613409,0
"T2","NI","GCDCA","Run 2","3",13.7948431216048,9.15191498883834,0.625150960704018,4.12068971759066,0,2.51884696974117,4.12068971759066,7.94463624011996,10.3952280060797,0
"T2","NI","GCDCA","Run 3","1",11.7146436011632,11.2454338384011,0.610523369904085,4.12068971759066,0,2.51884696974117,4.12068971759066,10.077246872019,12.470498482043,0
"T2","NI","GCDCA","Run 3","2",8.52141329735621,11.1780635101854,0.629495008275257,4.12068971759066,0,2.51884696974117,4.12068971759066,9.97700329096954,12.4446237234085,0
"T2","NI","GCDCA","Run 3","3",12.0435933106912,11.265249651927,0.631209973498147,4.12068971759066,0,2.51884696974117,4.12068971759066,10.0710071448798,12.5453502409925,0
"T2","NI","GCDCA","Run 4","1",9.67295353515076,9.10969701613519,0.616478015880836,4.12068971759066,0,2.51884696974117,4.12068971759066,7.92710782777109,10.343701650024,0
"T2","NI","GCDCA","Run 4","2",8.83152723018622,9.105405984585,0.619465057416545,4.12068971759066,0,2.51884696974117,4.12068971759066,7.89830130542973,10.3266043305026,0
"T2","NI","GCDCA","Run 4","3",9.59567457140322,9.12555960536548,0.6152523993056,4.12068971759066,0,2.51884696974117,4.12068971759066,7.93485021702169,10.3466396222996,0
"T2","NI","GCDCA","Run 5","1",6.47998623091372,7.28166367828772,0.629704229376602,4.12068971759066,0,2.51884696974117,4.12068971759066,6.06242826814902,8.5308688473053,0
"T2","NI","GCDCA","Run 5","2",6.49151846858692,7.16133712968579,0.630798680115014,4.12068971759066,0,2.51884696974117,4.12068971759066,5.94404591833138,8.41677674438224,0
"T2","NI","GCDCA","Run 5","3",5.85736755061599,7.21164284067508,0.631832573951853,4.12068971759066,0,2.51884696974117,4.12068971759066,6.02533960841438,8.50212329830564,0
"T2","NI","GCDCA","Run 6","1",11.589170884568,9.22837324472,0.616938131822224,4.12068971759066,0,2.51884696974117,4.12068971759066,8.03530393489136,10.4537014116345,0
"T2","NI","GCDCA","Run 6","2",10.5182274020403,9.25671365018219,0.622327836688338,4.12068971759066,0,2.51884696974117,4.12068971759066,8.0708595548752,10.5103846746935,0
"T2","NI","GCDCA","Run 6","3",10.9186814399154,9.26577123827674,0.610585720986199,4.12068971759066,0,2.51884696974117,4.12068971759066,8.0807727996583,10.4742688259242,0
"T2","NI","GDCA","Run 2","1",14.9008129107157,8.94429330191946,0.623520225172784,4.12068971759066,0,1.46867281444761,4.12068971759066,7.7108332331196,10.1550325157969,0
"T2","NI","GDCA","Run 2","2",13.9061824587023,8.87754853285079,0.634919195278143,4.12068971759066,0,1.46867281444761,4.12068971759066,7.65709152985704,10.1459747753474,0
"T2","NI","GDCA","Run 2","3",14.8330495438023,9.00148032490814,0.635194363706675,4.12068971759066,0,1.46867281444761,4.12068971759066,7.7594372496517,10.2493991553819,0
"T2","NI","GDCA","Run 3","1",10.9758778049421,11.0949991744709,0.635112926290365,4.12068971759066,0,1.46867281444761,4.12068971759066,9.8469647530131,12.3366074240713,0
"T2","NI","GDCA","Run 3","2",9.25684415091387,11.0276288462552,0.647202380210671,4.12068971759066,0,1.46867281444761,4.12068971759066,9.75038805986286,12.2874213902887,0
"T2","NI","GDCA","Run 3","3",11.5396328535741,11.1148149879968,0.640035991817605,4.12068971759066,0,1.46867281444761,4.12068971759066,9.84935148975337,12.3582925776784,0
"T2","NI","GDCA","Run 4","1",9.68629781212535,8.95926235220499,0.638063338791116,4.12068971759066,0,1.46867281444761,4.12068971759066,7.71265665146136,10.2138649395225,0
"T2","NI","GDCA","Run 4","2",9.27030791480517,8.9549713206548,0.653291572297078,4.12068971759066,0,1.46867281444761,4.12068971759066,7.67915436349288,10.2400573268974,0
"T2","NI","GDCA","Run 4","3",9.39016933531154,8.97512494143527,0.637777562230049,4.12068971759066,0,1.46867281444761,4.12068971759066,7.74764832334295,10.2477363672847,0
"T2","NI","GDCA","Run 5","1",6.66551043178063,7.13122901435751,0.643149881965206,4.12068971759066,0,1.46867281444761,4.12068971759066,5.81528021764644,8.33642775495005,0
"T2","NI","GDCA","Run 5","2",6.72574541416555,7.01090246575559,0.639969182318331,4.12068971759066,0,1.46867281444761,4.12068971759066,5.73567220134361,8.24435139603147,0
"T2","NI","GDCA","Run 5","3",6.23449461926108,7.06120817674488,0.631562056836204,4.12068971759066,0,1.46867281444761,4.12068971759066,5.82060094223519,8.29632420503311,0
"T2","NI","GDCA","Run 6","1",11.1439090455773,9.0779385807898,0.634605037422252,4.12068971759066,0,1.46867281444761,4.12068971759066,7.84293222228488,10.3305839689801,0
"T2","NI","GDCA","Run 6","2",10.5792533828088,9.10627898625198,0.637469475105772,4.12068971759066,0,1.46867281444761,4.12068971759066,7.8799816489618,10.3788619913764,0
"T2","NI","GDCA","Run 6","3",10.9035382337515,9.11533657434654,0.635939573554151,4.12068971759066,0,1.46867281444761,4.12068971759066,7.86008183039508,10.3529649587274,0
"T2","NI","GLCA","Run 2","1",11.4527153945049,10.9651593027218,0.642163634089568,4.12068971759066,0,6.48368933935052,4.12068971759066,9.69470289686739,12.2119843424985,0
"T2","NI","GLCA","Run 2","2",8.59500855179482,10.8984145336531,0.633951743604488,4.12068971759066,0,6.48368933935052,4.12068971759066,9.64597135193149,12.1310621868611,0
"T2","NI","GLCA","Run 2","3",33.2575906960182,11.0223463257105,0.64959463094628,4.12068971759066,0,6.48368933935052,4.12068971759066,9.70310035132939,12.2495113046388,0
"T2","NI","GLCA","Run 3","1",10.4167436629141,13.1158651752732,0.622853392961854,4.12068971759066,0,6.48368933935052,4.12068971759066,11.8815947320962,14.3231800325067,0
"T2","NI","GLCA","Run 3","2",6.02481222948017,13.0484948470575,0.623918932802712,4.12068971759066,0,6.48368933935052,4.12068971759066,11.8091094323946,14.2548716489812,0
"T2","NI","GLCA","Run 3","3",11.5815146327697,13.1356809887991,0.644616688797487,4.12068971759066,0,6.48368933935052,4.12068971759066,11.8725150084544,14.3994124285405,0
"T2","NI","GLCA","Run 4","1",7.6808627536629,10.9801283530073,0.646493617621476,4.12068971759066,0,6.48368933935052,4.12068971759066,9.6989992827562,12.2332542638324,0
"T2","NI","GLCA","Run 4","2",7.49457846186733,10.9758373214571,0.648597695591056,4.12068971759066,0,6.48368933935052,4.12068971759066,9.68547470821163,12.2279776749286,0
"T2","NI","GLCA","Run 4","3",7.05910117682385,10.9959909422376,0.642517706247967,4.12068971759066,0,6.48368933935052,4.12068971759066,9.69631986737192,12.2149892758639,0
"T2","NI","GLCA","Run 5","1",5.40920743154118,9.15209501515984,0.6468205014903,4.12068971759066,0,6.48368933935052,4.12068971759066,7.86063675079128,10.3961731166333,0
