Run,BSH_Enzyme,BSH_IP_Conc,Inhibitor,Inhibitor_IP_Conc,Replicate,Sample_ID,TUDCA_Conc,TCA_Conc,TLCA_Conc,GUDCA_Conc,GCDCA_Conc,GDCA_Conc,GCA_Conc,GLCA_Conc,TUDCA,TCDCA,TDCA,TCA,TLCA,GUDCA,GCDCA,GDCA,GCA,GLCA,inhibitor_compound_canonicalized,Inhibitor_Complexity,Inhibitor_H_Bond_Acceptor,Inhibitor_H_Bond_Donor,Inhibitor_Rotatable_Bonds,Inhibitor_Mass_Exact,Inhibitor_Molecular_Weight,Inhibitor_Polar_Surface_Area,Inhibitor_Weight_Monoisotopic,Protein_Organism,Protein_Molecular_Weight,Protein_Aromaticity,Protein_Instability_Index,Protein_Isoelectric_Point,Protein_GRAVY,Protein_AA_Percent_A,Protein_AA_Percent_C,Protein_AA_Percent_D,Protein_AA_Percent_E,Protein_AA_Percent_F,Protein_AA_Percent_G,Protein_AA_Percent_H,Protein_AA_Percent_I,Protein_AA_Percent_K,Protein_AA_Percent_L,Protein_AA_Percent_M,Protein_AA_Percent_N,Protein_AA_Percent_P,Protein_AA_Percent_Q,Protein_AA_Percent_R,Protein_AA_Percent_S,Protein_AA_Percent_T,Protein_AA_Percent_V,Protein_AA_Percent_W,Protein_AA_Percent_Y
Run 6,A,7854.241,XIX,34640.0,SD,A-XIX-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.224697686088071,0.0474051285868242,0.0365655010950668,0.0241995122333764,0.0128670609050138,0.35731997421219,0.0357057041007923,0.0322780387312075,0.323841576134587,0.0052790544923625,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Bacteroides,39271.203,0.097,25.531,7.008,-0.075,0.078,0.011,0.039,0.045,0.047,0.092,0.017,0.064,0.042,0.081,0.011,0.045,0.05,0.064,0.042,0.061,0.075,0.086,0.014,0.036
Run 6,A,7854.241,XIX,34640.0,CV (%),A-XIX-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,75.3848748117555,67.9890358077354,47.4634183772793,37.7323427268296,53.7411353720573,69.7631687874012,72.492513215336,43.7759336149538,9.23127200178255,49.4170103503733,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Bacteroides,39271.203,0.097,25.531,7.008,-0.075,0.078,0.011,0.039,0.045,0.047,0.092,0.017,0.064,0.042,0.081,0.011,0.045,0.05,0.064,0.042,0.061,0.075,0.086,0.014,0.036
Run 6,A,7854.241,XX,37450.0,Average,A-XX-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0966926666666667,0.0400143333333333,0.0408766666666667,0.030911,0.0151986666666667,82.3924036666667,0.0309476666666667,0.0644213333333333,3.89779,0.0337846666666667,1.0,602.0,5.0,2.0,3.0,374.20932405,374.5,76.0,374.20932405,Bacteroides,39271.203,0.097,25.531,7.008,-0.075,0.078,0.011,0.039,0.045,0.047,0.092,0.017,0.064,0.042,0.081,0.011,0.045,0.05,0.064,0.042,0.061,0.075,0.086,0.014,0.036
Run 6,A,7854.241,XX,37450.0,SD,A-XX-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.027529194418532,0.0100017185689927,0.0044559713119962,0.0018763078105684,0.0021274379740272,94.1477366067932,0.0213954493837669,0.0045125348013431,0.676195921857711,0.0392629873587496,1.0,602.0,5.0,2.0,3.0,374.20932405,374.5,76.0,374.20932405,Bacteroides,39271.203,0.097,25.531,7.008,-0.075,0.078,0.011,0.039,0.045,0.047,0.092,0.017,0.064,0.042,0.081,0.011,0.045,0.05,0.064,0.042,0.061,0.075,0.086,0.014,0.036
Run 6,A,7854.241,XX,37450.0,CV (%),A-XX-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,28.4708193160446,24.9953397590681,10.9010143814635,6.07003270864223,13.9975303142422,114.267496051802,69.1342892316067,7.00472121245009,17.3481876103564,116.215405485969,1.0,602.0,5.0,2.0,3.0,374.20932405,374.5,76.0,374.20932405,Bacteroides,39271.203,0.097,25.531,7.008,-0.075,0.078,0.011,0.039,0.045,0.047,0.092,0.017,0.064,0.042,0.081,0.011,0.045,0.05,0.064,0.042,0.061,0.075,0.086,0.014,0.036
Run 2,B,7915.466,NI,0.0,Average,B-NI-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.05627,0.0157333333333333,0.0167066666666667,0.0246533333333333,0.01748,0.02426,0.01548,5.57652333333333,2.47749666666667,0.0055966666666666,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,NI,0.0,SD,B-NI-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0371567665439284,0.0149833251761194,0.0124096830472552,0.0063140029563925,0.0080836934627681,0.0073135285601411,0.0033527749700807,0.954905128498812,0.184543292030172,0.004651207728465,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,NI,0.0,CV (%),B-NI-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,66.0329954574878,95.2329990007591,74.2798266994524,25.6111531492395,46.2453859426094,30.1464491349593,21.6587530366974,17.1236641796319,7.44878063866235,83.1067491685243,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 3,B,7915.466,NI,0.0,Average,B-NI-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.008304,0.009116,0.0094793333333333,0.0197043333333333,0.0021563333333333,4.179342,0.008367,1.26613666666667,18.5939793333333,0.000925,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 3,B,7915.466,NI,0.0,SD,B-NI-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.002408243343186,0.0051227698562398,0.005714345660995,0.0060263058612497,0.0008354018992876,6.60993958416331,0.002436643593142,0.417749789928533,0.304690519961375,0.0002097164752707,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 3,B,7915.466,NI,0.0,CV (%),B-NI-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,29.0010036510847,56.1953691996477,60.2821470672524,30.5836577127693,38.7417792218706,158.157422488117,29.1220699550856,32.9940519792649,1.63865149304086,22.672051380625,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 4,B,7915.466,NI,0.0,Average,B-NI-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.027653,0.0159413333333333,0.031982,0.0430303333333333,0.010587,2.342525,0.087815,0.643969,8.944233,0.0129536666666667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 4,B,7915.466,NI,0.0,SD,B-NI-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.008640027141161,0.004670923498981,0.0072658386301926,0.0087550314867128,0.0004518661306183,2.62347032207418,0.0032754689740554,0.100225618661099,0.435336075218905,0.0036962631580196,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 4,B,7915.466,NI,0.0,CV (%),B-NI-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,31.2444477675517,29.3007077972214,22.7185248896025,20.3461856056104,4.26812251457778,111.993268890372,3.7299652383482,15.5637334500728,4.86722645998718,28.5344933842642,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 5,B,7915.466,NI,0.0,Average,B-NI-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.16763,0.086927,0.086629,0.0495916666666667,0.0323103333333333,1.07523666666667,0.0791006666666667,0.575420666666667,1.48408666666667,0.0187156666666667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 5,B,7915.466,NI,0.0,SD,B-NI-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0153232732795575,0.0069150328271093,0.0059013601821952,0.0114379202800742,0.0101055004989032,1.69702954652455,0.0052400057569942,0.0187360399319956,0.168248320658286,0.003382509324944,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 5,B,7915.466,NI,0.0,CV (%),B-NI-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,9.1411282464699,7.95498846976124,6.81222244536505,23.064198178607,31.2763733962402,157.828466897943,6.62447736259402,3.25605961296644,11.3368258362013,18.0731436672165,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 6,B,7915.466,NI,0.0,Average,B-NI-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.139966,0.0412073333333333,0.0421953333333333,0.042336,0.0183033333333333,2.70092966666667,0.154452333333333,5.769428,10.837241,0.0248266666666667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 6,B,7915.466,NI,0.0,SD,B-NI-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0970210508652633,0.016909364308966,0.0121764855493419,0.0134518914283457,0.0075731646181324,2.82521058262306,0.0188690763508269,0.507302661513815,0.324816868595213,0.0075968920838283,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 6,B,7915.466,NI,0.0,CV (%),B-NI-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,69.317584888661,41.034842444628,28.8574223437234,31.7741199649133,41.3758766242896,104.601412524369,12.2167635435487,8.79294553140823,2.99722843291215,30.599726438621,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,R,37640.0,Average,B-R-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0175066666666667,0.0166533333333333,0.0065466666666666,0.24332,0.00882,0.12108,0.731603333333333,7.83198666666667,2.01676333333333,0.0013466666666666,1.0,680.0,7.0,5.0,5.0,376.13828437,376.4,155.0,376.13828437,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,R,37640.0,SD,B-R-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0047063503198692,0.0020448064293065,0.0032297419917593,0.0530757015968701,0.0028369173410587,0.0264346666330408,0.123786432751466,0.898312488243002,0.329029874986046,0.0016065594708361,1.0,680.0,7.0,5.0,5.0,376.13828437,376.4,155.0,376.13828437,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,R,37640.0,CV (%),B-R-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,26.8831891843254,12.2786615050432,49.334144476975,21.813127402955,32.1645957036143,21.8323972852996,16.9198836461652,11.4697908267166,16.3147489617546,119.298970606645,1.0,680.0,7.0,5.0,5.0,376.13828437,376.4,155.0,376.13828437,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,CAPE,28431.0,Average,B-CAPE-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0497033333333333,0.0399066666666667,0.0202133333333333,0.0318,0.0102166666666667,0.0326033333333333,0.0155333333333333,5.49316,4.77194666666667,0.0028833333333333,1.0,347.0,4.0,2.0,6.0,284.10485899,284.31,66.8,284.10485899,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,CAPE,28431.0,SD,B-CAPE-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0517448512736614,0.0216930733952876,0.0245662010358405,0.0195859056466634,0.0059576029855415,0.0070666988992975,0.0106430509410288,1.24988648816603,0.130761708972211,0.0026259918760981,1.0,347.0,4.0,2.0,6.0,284.10485899,284.31,66.8,284.10485899,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,CAPE,28431.0,CV (%),B-CAPE-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,104.107406492512,54.3595223737577,121.534635731401,61.5908982599478,58.3125903968174,21.6747742540565,68.5174953285117,22.753505963162,2.74021731813594,91.0748627548482,1.0,347.0,4.0,2.0,6.0,284.10485899,284.31,66.8,284.10485899,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,CAC,33240.0,Average,B-CAC-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0182066666666667,0.0136866666666667,0.0076666666666666,0.0222366666666667,0.0059266666666666,0.0080166666666666,0.0082766666666666,3.93551333333333,3.99152666666667,0.0017266666666666,1.0,500.0,4.0,3.0,2.0,332.19875937,332.4,77.8,332.19875937,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,CAC,33240.0,SD,B-CAC-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0108565433418438,0.0115812103570108,0.000754077803236,0.0034130533739356,0.0053813969685699,0.0073928163329906,0.0026554535080346,1.24513263688385,0.256910452168325,0.0012613220577367,1.0,500.0,4.0,3.0,2.0,332.19875937,332.4,77.8,332.19875937,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,CAC,33240.0,CV (%),B-CAC-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,59.6294947373331,84.6167342207314,9.83579743351393,15.3487634864441,90.7997238791321,92.2180831558085,32.0836106488273,31.6383793274876,6.43639573584188,73.0495400233655,1.0,500.0,4.0,3.0,2.0,332.19875937,332.4,77.8,332.19875937,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 3,B,7915.466,I,31940.0,Average,B-I-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0093996666666666,0.0049536666666666,0.0065066666666666,0.0103843333333333,0.001099,0.059321,0.0075993333333333,0.131538666666667,8.07276866666667,0.0008516666666666,1.0,465.0,5.0,1.0,6.0,319.08782920,319.4,80.9,319.08782920,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 3,B,7915.466,I,31940.0,SD,B-I-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0025396323224698,0.0005187921870396,0.0016791171291286,0.0032100632911725,0.0004613859555729,0.0258116936484222,0.000771129258512,0.092747971537567,2.01392620009506,0.0004015997177953,1.0,465.0,5.0,1.0,6.0,319.08782920,319.4,80.9,319.08782920,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 3,B,7915.466,I,31940.0,CV (%),B-I-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,27.0183232292258,10.4728925450428,25.8061034189858,30.9125601820614,41.9823435462228,43.511899071867,10.147327728468,70.510043843306,24.9471560904597,47.1545656902606,1.0,465.0,5.0,1.0,6.0,319.08782920,319.4,80.9,319.08782920,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 3,B,7915.466,II,48660.0,Average,B-II-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.005417,0.0047786666666666,0.005422,0.01086,0.000866,2.31348366666667,0.008776,0.407330333333333,7.371175,0.000835,1.0,996.0,6.0,2.0,4.0,486.15864315,486.6,149.0,486.15864315,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 3,B,7915.466,II,48660.0,SD,B-II-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0015419477941876,0.0015150255223372,0.0028593118053126,0.0022558566000524,0.000247303457315,3.08523901461788,0.0011536082523976,0.0914149749731046,0.241238166920162,0.0006471020012331,1.0,996.0,6.0,2.0,4.0,486.15864315,486.6,149.0,486.15864315,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 3,B,7915.466,II,48660.0,CV (%),B-II-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,28.4649768171977,31.7039381069464,52.7353708098967,20.7721602214771,28.5569812142144,133.359014332838,13.145034781195,22.4424668364427,3.27272337069954,77.4972456566695,1.0,996.0,6.0,2.0,4.0,486.15864315,486.6,149.0,486.15864315,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 3,B,7915.466,III,27440.0,Average,B-III-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0040183333333333,0.0031323333333333,0.0034273333333333,0.006329,0.0008506666666666,0.0605436666666667,0.007206,0.144372333333333,4.540507,0.000101,1.0,378.0,2.0,2.0,0.0,274.193280068,274.4,40.5,274.193280068,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 3,B,7915.466,III,27440.0,SD,B-III-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0013845339769515,0.0015124834985325,0.0010013322791827,0.0026377333072166,0.0002495943375426,0.0095749576674434,0.0008111498012081,0.0320665019347813,0.639320459410615,2.02237484161e-05,1.0,378.0,2.0,2.0,0.0,274.193280068,274.4,40.5,274.193280068,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 3,B,7915.466,III,27440.0,CV (%),B-III-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,34.4554287088736,48.2861604299001,29.216075058824,41.6769364388787,29.3410271405887,15.8149616543047,11.2565889704154,22.2109743566621,14.0803760331306,20.0235132833235,1.0,378.0,2.0,2.0,0.0,274.193280068,274.4,40.5,274.193280068,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,IV,46450.0,Average,B-IV-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0375633333333333,0.0099266666666666,0.0073633333333333,0.0240166666666667,0.0052333333333333,87.0430866666667,0.01073,3.31427666666667,1.75182666666667,0.0093,1.0,616.0,10.0,3.0,6.0,464.07008596,464.5,148.0,464.07008596,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,IV,46450.0,SD,B-IV-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0354157512038547,0.0058667907183854,0.0034953874367991,0.0081514988396817,0.001445902255802,150.722969098878,0.003308912207962,1.88866562912373,0.164573096322981,0.0152259121237448,1.0,616.0,10.0,3.0,6.0,464.07008596,464.5,148.0,464.07008596,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,IV,46450.0,CV (%),B-IV-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,94.2827700874649,59.1013168406859,47.4701779556245,33.9410083539838,27.6287055248792,173.159035221344,30.8379516119479,56.9857564432982,9.39437099882298,163.719485201557,1.0,616.0,10.0,3.0,6.0,464.07008596,464.5,148.0,464.07008596,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,V,31940.0,Average,B-V-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0180833333333333,0.0163566666666667,0.00536,0.05182,0.00221,0.06244,0.0203566666666667,2.4617,1.11866666666667,0.0031466666666666,1.0,541.0,3.0,2.0,0.0,319.132076794,319.4,59.6,319.132076794,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,V,31940.0,SD,B-V-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0057119640521744,0.0128986058678189,0.0035739473974864,0.0228460149697929,0.0021924643668712,0.0386144649063016,0.0112209372751715,0.559015322866914,0.198852340276229,0.0011550901840693,1.0,541.0,3.0,2.0,0.0,319.132076794,319.4,59.6,319.132076794,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,V,31940.0,CV (%),B-V-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,31.586897984375,78.8584014743359,66.6781230874334,44.0872538977092,99.2065324376118,61.8425126622383,55.1216830285155,22.7085072456804,17.7758349472195,36.708374493729,1.0,541.0,3.0,2.0,0.0,319.132076794,319.4,59.6,319.132076794,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
Run 2,B,7915.466,VII,40440.0,Average,B-VII-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.190743333333333,0.05019,0.0945933333333333,0.0715266666666667,0.00987,0.0844266666666667,0.0416966666666667,1.48461666666667,0.80731,0.0058966666666666,1.0,767.0,6.0,1.0,4.0,404.13722174,404.4,84.9,404.13722174,Bacteroides,39577.328,0.105,40.783,5.288,-0.124,0.086,0.006,0.039,0.055,0.047,0.083,0.008,0.072,0.033,0.078,0.017,0.047,0.064,0.05,0.044,0.072,0.078,0.064,0.014,0.044
